Date,Month,Year,Quarter,Time Of Day,Primary Keywords,Secondary Keywords,Long-Tail Keywords,Location,Social Media Source,Media Type,Device Type,Organic_Traffic,Keywords_Ranking,Clicks,Impressions,CTR (%),Average_Position,Backlinks,Domain_Authority,Bounce_Rate (%),Pages_per_Session,Organic_vs_Paid_Traffic_Split (%),Organic_Traffic_Growth_Rate (%),Conversion_Rate (%),Goal_Completions,Average_Session_Duration (sec),New_vs_Returning_Visitors (%),Exit_Rate (%),Top_Landing_Pages,Keyword_Difficulty,CPC_for_Paid_Keywords ($),Indexed_Pages,Mobile_vs_Desktop_Traffic_Split (%),Organic_Revenue ($),Page_Load_Time (sec),Core_Web_Vitals_LCP (sec),Core_Web_Vitals_FID (ms),Core_Web_Vitals_CLS,Social_Shares,Referral_Traffic,Technical_SEO_Errors,Bounce_Rate_by_Device_Mobile (%),Time_to_First_Byte_TTFB (ms)
1/10/24 1:00,January,2024,Q1,Night,eco-friendly clothing,green fashion trends,best organic cotton t-shirts in the US,United Kingdom,Pinterest,Blog post,Desktop,8912,41,2755,27435,2.03,16.53,529,51,69.12,9.78,61.81,11.76,11.51,392,142,70.01,36.01,Blog Post,63.72,3.84,3257,78.08,2039.22,8.31,4.52,281.43,0.23,364,4133,17,42.22,1448
1/10/24 2:00,January,2024,Q1,Night,vegan leather handbags,eco-friendly hiking gear,sustainable fashion for athletes,Australia,YouTube,Infographic,Tablet,8831,27,2701,32405,9.13,30.77,357,50,33.34,1.86,76.21,20.62,3.58,348,113,55.98,19.82,Blog Post,19.73,1.56,3653,74.15,6006.64,7.71,2.2,850.8,0.17,31,4830,12,28.51,1396
1/10/24 3:00,January,2024,Q1,Night,eco-friendly clothing,ethical fashion brands,where to buy recycled polyester running shorts,United States,Facebook,Infographic,Laptop,6197,85,428,30110,8,16.17,489,79,27.88,4.61,73.83,-8.67,4.9,60,83,42.74,20.41,Category Page,82.32,9.71,3941,84.93,9410.54,5.26,1.58,984.75,0.13,299,2745,3,43.6,339
1/10/24 4:00,January,2024,Q1,Night,eco-friendly clothing,athleisure for eco-conscious consumers,eco-friendly clothing for hikers,Germany,Pinterest,Shorts,Mobile,9511,14,1150,16575,3.29,42.09,742,46,71.94,5.71,55.49,20.4,13.15,345,81,44.7,16.41,Category Page,69.35,7.23,4740,78.29,8218.33,5.64,4.25,572.45,0.22,120,3361,9,47.38,897
1/10/24 5:00,January,2024,Q1,Night,vegan leather handbags,athleisure for eco-conscious consumers,eco-friendly clothing for hikers,United Kingdom,Pinterest,Image gallery,Tablet,9334,48,2801,17669,6.92,11.89,79,43,19.43,8.02,91.31,6.31,6.3,180,80,43.6,34.94,Homepage,13.07,5.59,4395,52.9,3411.34,8.38,2.04,685.37,0.57,147,209,17,28.36,476
1/10/24 6:00,January,2024,Q1,Morning,vegan leather handbags,athleisure for eco-conscious consumers,carbon-neutral activewear,United Kingdom,YouTube,Blog post,Tablet,9250,50,1356,31428,7.4,46.44,830,84,31.34,1.74,59.61,8.72,5.74,325,385,56.32,10.82,Homepage,33.37,0.56,3052,53.83,5393.93,1.48,4.74,885.88,0.45,152,3260,13,45.04,1086
1/10/24 7:00,January,2024,Q1,Morning,recycled fabric dresses,eco-friendly hiking gear,biodegradable outdoor clothing,Germany,YouTube,Product page,Mobile,2403,13,1433,25282,7.27,26.55,670,67,28.24,3.75,84.96,-4.83,8.13,104,245,47.87,36.8,Category Page,52.87,7.17,4580,59.95,1115,6.99,2.13,938.69,0.11,176,4848,10,59.39,1235
1/10/24 8:00,January,2024,Q1,Morning,vegan leather handbags,ethical fashion brands,eco-friendly clothing for hikers,Canada,TikTok,Image gallery,Desktop,4832,67,2788,17513,6.94,45.16,866,17,25.27,3.5,58.49,46.61,0.6,174,505,77,49.17,Blog Post,33.6,1.9,1442,55.71,5121.14,2.69,1.6,395.32,0.64,287,3359,2,63.42,1069
1/10/24 9:00,January,2024,Q1,Morning,vegan leather handbags,green fashion trends,best organic cotton t-shirts in the US,Mexico,Pinterest,Video,Laptop,1215,86,652,31665,9.46,24.22,379,70,19.76,1.82,76.26,-1.96,13.08,46,361,48.98,44.04,Product Page,71.01,4.24,3775,64.92,1576.03,9.51,2.37,970.51,0.99,371,3547,6,59.74,581
1/10/24 10:00,January,2024,Q1,Morning,eco-friendly accessories,green fashion trends,biodegradable outdoor clothing,Germany,Pinterest,Image gallery,Desktop,9167,32,991,21256,6.96,18,815,43,46.41,9.37,85.34,43.54,10.93,341,347,50.75,16.45,Product Page,83.67,3.23,4044,64.05,7238.9,5.08,4.98,839.53,0.19,270,4872,14,32.75,117
1/10/24 11:00,January,2024,Q1,Morning,vegan leather handbags,athleisure for eco-conscious consumers,biodegradable outdoor clothing,Australia,Pinterest,Image gallery,Tablet,5973,89,1331,20404,1.22,41.32,728,34,49.18,9.59,55.99,-8.66,7.53,170,471,41.26,19.54,Homepage,59.2,2.77,2009,69.45,1682.65,1.62,2.89,324.86,0.28,494,460,13,18.43,961
1/10/24 12:00,January,2024,Q1,Afternoon,sustainable outdoor gear,eco-friendly sportswear,sustainable fashion for athletes,Germany,Snapchat,Shorts,Mobile,803,58,2881,14999,7.08,5.46,579,53,55.23,1.38,55.38,10.8,0.73,366,359,59.17,33.04,Product Page,67.2,7.66,3630,87.38,6445.91,4.62,3.66,946.08,0.54,303,498,9,56.15,144
1/10/24 13:00,January,2024,Q1,Afternoon,eco-friendly clothing,green fashion trends,sustainable fashion for athletes,United Kingdom,TikTok,Image gallery,Laptop,9870,76,697,7972,3.91,33.37,663,32,57.83,8.7,64.97,44.52,3.66,499,523,64.59,38.84,Homepage,50.17,8.07,2800,73.58,3623.9,5.04,1.24,335.02,0.89,476,480,15,14.76,284
1/10/24 14:00,January,2024,Q1,Afternoon,sustainable outdoor gear,athleisure for eco-conscious consumers,where to buy recycled polyester running shorts,Mexico,YouTube,Product page,Tablet,9231,87,830,35562,4.35,3.96,739,76,71.96,9.44,91.2,22.63,1.96,280,64,77.1,48.16,Category Page,13.25,2.38,2633,59.87,340.49,9.99,2.89,443.9,0.97,39,2183,1,67.17,149
1/10/24 15:00,January,2024,Q1,Afternoon,sustainable outdoor gear,eco-friendly hiking gear,where to buy recycled polyester running shorts,Australia,Instagram,Shorts,Mobile,8668,35,2348,44288,8.03,39.39,920,16,39.1,2.01,68.31,44.43,13.3,365,552,41.21,44.58,Blog Post,88.7,4.73,2687,68,2815.7,1.73,3.21,271.73,0.62,89,776,19,12.08,858
1/10/24 16:00,January,2024,Q1,Afternoon,recycled fabric dresses,eco-friendly sportswear,biodegradable outdoor clothing,Australia,Instagram,Shorts,Laptop,3760,19,304,4477,6.66,30.54,770,27,47.98,2.03,90.48,9.13,11.03,131,259,40.95,27.69,Product Page,57.69,7.73,3218,58.71,823.96,7.96,1.51,365.2,0.95,449,593,19,56.41,150
1/10/24 17:00,January,2024,Q1,Afternoon,eco-friendly accessories,green fashion trends,eco-friendly clothing for hikers,Australia,YouTube,Image gallery,Desktop,5642,4,625,29438,9.71,9.06,308,51,26.2,2.82,76.34,2.78,6.93,493,68,63.76,46.14,Category Page,70.09,8.27,4802,85.44,6854.18,8.74,3.35,906.91,0.79,57,2611,6,55.52,890
1/10/24 18:00,January,2024,Q1,Evening,vegan leather handbags,sustainable activewear,where to buy recycled polyester running shorts,Australia,TikTok,Image gallery,Mobile,4656,19,2027,45045,8.2,41.63,165,86,36.12,7.08,99.15,1.85,13.22,276,114,44.18,17.7,Category Page,85.87,2.8,4608,84.37,7730.79,7.41,3.33,161.61,0.96,333,2481,0,29.2,625
1/10/24 19:00,January,2024,Q1,Evening,organic cotton apparel,athleisure for eco-conscious consumers,eco-friendly clothing for hikers,United States,TikTok,Infographic,Tablet,1282,12,2431,41249,5.45,20.56,352,37,78.09,6.14,51.67,41,10.14,197,413,65.96,20.73,Product Page,73.09,1.04,2523,63.18,9883.7,1.48,3.93,642.13,0.62,297,1489,13,22.42,1025
1/10/24 20:00,January,2024,Q1,Evening,sustainable outdoor gear,ethical fashion brands,where to buy recycled polyester running shorts,Australia,Pinterest,Product page,Desktop,5771,64,2655,38752,2.91,43.83,59,51,13.46,3.56,80.99,2.05,1.49,219,88,59.24,38.25,Category Page,55.72,6.71,1730,64.35,920.62,1.46,3.26,408.29,0.12,304,1531,11,31.01,1230
1/10/24 21:00,January,2024,Q1,Evening,organic cotton apparel,eco-friendly sportswear,eco-friendly clothing for hikers,Australia,Instagram,Video,Laptop,2090,35,1661,27982,9.38,25.32,172,82,69.99,4.56,56.65,-1.45,3.44,151,498,74.53,25.9,Homepage,80.39,6.45,2583,60.08,3708.44,3.03,1.54,660.89,0.5,47,3104,8,66.26,1296
1/10/24 22:00,January,2024,Q1,Evening,sustainable outdoor gear,athleisure for eco-conscious consumers,best organic cotton t-shirts in the US,United Kingdom,Facebook,Product page,Tablet,277,62,1784,1480,5.66,17.57,528,24,66.2,2.81,97.17,46.52,2.09,474,331,52.75,18.34,Blog Post,79.97,8.7,1415,84.02,9783.54,3.33,3.68,554.87,0.9,137,1672,17,61.5,1086
1/10/24 23:00,January,2024,Q1,Evening,recycled fabric dresses,athleisure for eco-conscious consumers,biodegradable outdoor clothing,United Kingdom,TikTok,Video,Desktop,5454,47,2487,48627,9.5,43.88,725,16,58.78,7.75,72.81,42.6,6.54,429,196,61.91,31.97,Homepage,35.71,7.22,744,87.04,9052.92,6.51,1.69,141.36,0.27,330,1424,0,67.16,278
1/11/24 0:00,January,2024,Q1,Night,sustainable outdoor gear,eco-friendly hiking gear,biodegradable outdoor clothing,Germany,TikTok,Video,Mobile,8784,71,416,46872,7.01,40.15,841,37,38.72,2.13,52.65,49.91,8.75,268,245,40.28,29.88,Blog Post,40.09,8.55,966,56.9,4541.23,4.92,1.81,772.92,0.75,461,3264,19,30.37,933
1/11/24 1:00,January,2024,Q1,Night,eco-friendly clothing,eco-friendly hiking gear,biodegradable outdoor clothing,Germany,Twitter,Infographic,Mobile,7605,19,2068,9913,4.26,47.68,494,53,32.82,1.4,88.58,49.95,3.87,282,321,48.57,28.16,Product Page,88.72,1.33,1443,67.03,987.47,4.68,4.35,363.75,0.44,210,3658,18,50.49,926
1/11/24 2:00,January,2024,Q1,Night,eco-friendly clothing,athleisure for eco-conscious consumers,biodegradable outdoor clothing,Mexico,Facebook,Infographic,Laptop,8031,37,1153,31917,1.85,25.65,183,20,20.37,2.23,85.01,40.28,1.24,477,435,48.35,34.33,Product Page,44.14,2.35,3697,63.75,9994.27,2.83,4.94,876.01,0.73,139,1270,12,37.76,265
1/11/24 3:00,January,2024,Q1,Night,eco-friendly accessories,ethical fashion brands,eco-friendly clothing for hikers,United Kingdom,Pinterest,Product page,Tablet,5765,64,1030,5202,5.11,27.57,973,35,49.24,4.07,89.53,9.72,2.95,226,485,55.79,37.31,Blog Post,85.13,7.95,2824,62.43,7051.87,7.49,4.51,393.82,0.17,389,3529,16,43.91,598
1/11/24 4:00,January,2024,Q1,Night,vegan leather handbags,sustainable activewear,best organic cotton t-shirts in the US,Mexico,Instagram,Shorts,Desktop,9876,29,1487,17829,8.25,12.39,869,19,33.04,8.29,99.95,33.69,4.12,72,451,61.59,46.9,Product Page,48.66,9.95,3323,83.54,6076.4,7.35,1.99,836.59,0.33,314,928,19,55.14,679
1/11/24 5:00,January,2024,Q1,Night,recycled fabric dresses,ethical fashion brands,sustainable fashion for athletes,Mexico,TikTok,Shorts,Laptop,7467,45,472,39023,9.55,13.71,614,43,79.62,3.08,97.39,35.95,1.72,252,517,56.25,37.87,Homepage,75.13,6.57,3319,50.77,4530.05,1.83,2.04,589.96,0.45,182,4118,9,21.71,442
1/11/24 6:00,January,2024,Q1,Morning,sustainable outdoor gear,ethical fashion brands,carbon-neutral activewear,Mexico,YouTube,Video,Mobile,994,22,1664,22902,2.93,29.9,254,52,19.08,3.32,89.31,26.75,4.53,210,52,40.95,38.69,Category Page,50.19,2.1,3884,82.92,8904.76,3.12,1.06,190.66,0.86,414,1536,13,52.17,883
1/11/24 7:00,January,2024,Q1,Morning,eco-friendly clothing,eco-friendly hiking gear,carbon-neutral activewear,United Kingdom,YouTube,Blog post,Desktop,5210,14,562,38824,3.73,11.56,556,62,59.88,9.72,54.11,36.92,12.2,493,111,60.26,11.78,Blog Post,69.97,1.35,1872,83.69,5416.12,6.19,1.23,658.3,0.33,74,4956,13,31.62,1202
1/11/24 8:00,January,2024,Q1,Morning,organic cotton apparel,athleisure for eco-conscious consumers,biodegradable outdoor clothing,Germany,Pinterest,Product page,Mobile,109,78,2555,20594,9.22,35.67,868,42,23.63,2.27,74.61,43.2,13.04,181,587,67.68,46.76,Product Page,22.32,2.2,3781,50.96,6105.77,1.51,3.1,802.92,0.54,226,1149,3,60.58,639
1/11/24 9:00,January,2024,Q1,Morning,eco-friendly accessories,green fashion trends,biodegradable outdoor clothing,Germany,Instagram,Infographic,Mobile,2925,99,462,38780,8.02,8.69,756,73,37.17,1.76,85.36,26.1,14.94,422,242,71.06,19.82,Category Page,31.29,4.71,1854,83.83,248.64,2.15,1.04,970.2,0.67,352,3568,2,59.61,977
1/11/24 10:00,January,2024,Q1,Morning,vegan leather handbags,green fashion trends,best organic cotton t-shirts in the US,Germany,YouTube,Product page,Laptop,1160,89,1711,44343,0.63,43.36,881,68,16.46,3.21,91.7,23.82,0.58,62,374,47.65,28.63,Homepage,22.12,9.26,750,59.74,3503.53,3.41,2.96,338.29,0.44,389,3674,0,56.01,1308
1/11/24 11:00,January,2024,Q1,Morning,recycled fabric dresses,ethical fashion brands,eco-friendly clothing for hikers,United Kingdom,YouTube,Infographic,Laptop,1575,43,823,34445,9.28,8.72,649,70,68.08,1.62,99.44,8.52,4.84,384,283,40.21,14.62,Product Page,53.35,3.44,3209,57.82,7572.67,1.77,1.33,408.79,0.53,77,3047,5,21.93,633
1/11/24 12:00,January,2024,Q1,Afternoon,vegan leather handbags,athleisure for eco-conscious consumers,where to buy recycled polyester running shorts,Mexico,Twitter,Video,Laptop,1021,27,2438,29363,3.41,2.61,681,33,17.07,3.86,65.47,31.69,7.84,228,263,77.26,45.21,Blog Post,60.47,0.66,3299,86.41,5605.09,3.84,1.26,464.07,0.48,275,1550,7,49.75,701
1/11/24 13:00,January,2024,Q1,Afternoon,vegan leather handbags,green fashion trends,biodegradable outdoor clothing,Canada,TikTok,Image gallery,Mobile,235,44,1729,16059,6.37,10.04,204,78,62.85,6.18,96.64,-1.37,2.94,103,337,67.5,38.15,Product Page,22.96,8.59,1450,70.58,9947.57,4.61,2.85,540.57,0.19,237,3393,6,57.37,709
1/11/24 14:00,January,2024,Q1,Afternoon,eco-friendly clothing,ethical fashion brands,best organic cotton t-shirts in the US,Mexico,Pinterest,Video,Laptop,2522,18,1480,41914,9.31,41.82,676,73,42.54,2.28,87.87,40.97,12.85,375,290,63.54,14.74,Product Page,81.09,6.98,804,77.25,7269.26,4.6,3.6,331.64,0.73,358,464,0,49.11,331
1/11/24 15:00,January,2024,Q1,Afternoon,eco-friendly accessories,ethical fashion brands,sustainable fashion for athletes,United Kingdom,Pinterest,Product page,Desktop,6319,32,981,29278,4.28,7.42,837,13,37.92,4.15,63.99,21.23,14.57,177,438,51.09,41.36,Blog Post,77.83,0.57,1675,65.31,1301.05,7.96,1.71,869.57,0.39,300,3437,3,53.09,383
1/11/24 16:00,January,2024,Q1,Afternoon,recycled fabric dresses,eco-friendly sportswear,biodegradable outdoor clothing,United Kingdom,Twitter,Video,Mobile,3675,12,1569,7004,9.79,15.67,100,65,63.13,6.2,83.77,20.97,6.07,253,550,41.54,36.69,Homepage,76.4,3.54,1072,54.09,1066.02,4.33,3.17,655.97,0.76,103,140,9,12.44,1316
1/11/24 17:00,January,2024,Q1,Afternoon,organic cotton apparel,athleisure for eco-conscious consumers,biodegradable outdoor clothing,United States,Snapchat,Image gallery,Desktop,2910,89,764,21042,5.95,36.08,751,13,43.98,8.24,78.83,9.89,4.88,208,357,45.74,21.95,Homepage,66.8,0.97,1722,79.47,4404.46,3.72,2.63,612.94,0.42,4,159,2,61.09,732
1/11/24 18:00,January,2024,Q1,Evening,vegan leather handbags,green fashion trends,carbon-neutral activewear,United Kingdom,Pinterest,Product page,Mobile,4650,11,1693,3920,9.24,9.57,409,39,25.15,4,80.22,27.97,8.19,47,493,49.79,23.42,Product Page,77.33,5.28,3956,86.43,5600.14,5.67,1.32,288.9,0.16,416,2420,13,18.4,440
1/11/24 19:00,January,2024,Q1,Evening,eco-friendly accessories,green fashion trends,eco-friendly clothing for hikers,United States,Snapchat,Product page,Desktop,1634,83,2701,44322,9.7,11.4,446,64,63.54,2.97,97.18,37.76,7.38,37,145,63.72,30.63,Homepage,49.89,3.12,2036,72.11,3474.68,9.07,4.2,358.78,0.19,180,609,12,49.84,566
1/11/24 20:00,January,2024,Q1,Evening,vegan leather handbags,eco-friendly sportswear,sustainable fashion for athletes,United States,Snapchat,Video,Mobile,6973,47,934,49706,8.38,27.38,235,32,36.04,5.59,54.49,14.13,14.34,122,36,79.36,34.42,Homepage,73.01,4.2,3500,52.51,3147.57,8.21,1.04,789.37,0.88,494,4766,17,47.82,224
1/11/24 21:00,January,2024,Q1,Evening,recycled fabric dresses,ethical fashion brands,eco-friendly clothing for hikers,United Kingdom,Instagram,Blog post,Tablet,3540,26,2466,36872,5.44,12.35,479,85,54.91,4.56,73.71,27.64,14.06,30,261,67.8,24.31,Category Page,16.94,9.37,1586,72.9,4744.08,1.62,1.95,434.95,0.26,111,3179,1,30.66,613
1/11/24 22:00,January,2024,Q1,Evening,eco-friendly clothing,athleisure for eco-conscious consumers,best organic cotton t-shirts in the US,Canada,Twitter,Infographic,Tablet,6459,56,2454,25309,7.18,12.65,199,58,44.48,8.72,72.83,-2.95,7.24,451,590,57.77,11.17,Homepage,35.65,3.72,716,75.84,2994.7,1.75,3.58,229.36,0.33,131,609,16,30.96,934
1/11/24 23:00,January,2024,Q1,Evening,organic cotton apparel,ethical fashion brands,eco-friendly clothing for hikers,United States,Pinterest,Image gallery,Desktop,7157,79,1522,48338,3.43,40.99,326,20,60.59,1.92,64.32,37.84,3.45,216,324,61.9,45.93,Blog Post,54.65,3.15,3593,82.84,7287.67,8.41,2.04,167.89,0.61,92,1677,4,39,778
1/12/24 0:00,January,2024,Q1,Night,recycled fabric dresses,eco-friendly sportswear,biodegradable outdoor clothing,United Kingdom,TikTok,Image gallery,Laptop,9298,6,1661,10391,8.47,7.66,751,78,65.63,6.51,99.5,33.06,0.99,276,269,74.25,12.83,Homepage,19.92,5.23,1289,86.9,1025.94,9.63,4.74,367.93,0.82,11,4213,5,68.76,788
1/12/24 1:00,January,2024,Q1,Night,vegan leather handbags,eco-friendly sportswear,best organic cotton t-shirts in the US,Canada,Twitter,Shorts,Laptop,2130,30,1255,4305,4.05,28.04,917,19,43.34,2.45,69.49,44.59,6.15,165,531,66.58,10.74,Product Page,68.28,5.41,1075,50.82,6164,8.78,4.67,758.38,0.1,202,1754,6,13.7,870
1/12/24 2:00,January,2024,Q1,Night,vegan leather handbags,green fashion trends,biodegradable outdoor clothing,Australia,Facebook,Shorts,Mobile,7736,63,1700,24161,5.59,11.37,446,81,60.37,3.79,76.32,46.26,12.59,416,170,71.98,19.94,Product Page,57.03,6.7,3542,73.93,3613.98,3.01,3.87,187.07,0.14,396,865,15,34.86,819
1/12/24 3:00,January,2024,Q1,Night,recycled fabric dresses,ethical fashion brands,sustainable fashion for athletes,United Kingdom,Snapchat,Blog post,Mobile,2543,29,1595,46564,3.46,48.47,526,33,45.54,2.84,57.75,7.25,11.17,315,96,75.61,30.33,Homepage,48.55,3.73,3726,51.09,9349.63,6.82,2.51,681.03,0.11,119,4988,16,12.19,720
1/12/24 4:00,January,2024,Q1,Night,sustainable outdoor gear,green fashion trends,biodegradable outdoor clothing,United States,Facebook,Shorts,Mobile,5052,76,2930,45870,2.2,32.04,99,67,74.41,4.87,76.37,17.8,12.28,93,92,66.32,38.4,Category Page,36.41,6.24,1278,73.22,7713.98,6.99,1.81,907.98,0.17,360,4044,0,23.75,1341
1/12/24 5:00,January,2024,Q1,Night,eco-friendly accessories,green fashion trends,eco-friendly clothing for hikers,Mexico,TikTok,Infographic,Tablet,2602,77,2980,8275,7.06,35.92,378,58,55.84,6.35,53.21,35.6,1.94,459,117,46.59,49.1,Category Page,68.91,2.56,4420,78.76,4443.56,6.73,1.66,359.12,0.2,109,3587,2,68.7,1025
1/12/24 6:00,January,2024,Q1,Morning,eco-friendly clothing,eco-friendly hiking gear,eco-friendly clothing for hikers,United States,Twitter,Shorts,Tablet,3329,90,1282,24421,6.36,17.27,773,21,29.34,2.57,84.56,43.5,6.72,409,121,69.8,29.47,Blog Post,64.1,6.27,3056,70.02,2258.48,9.3,3.71,566.71,0.93,413,2385,14,35.01,394
1/12/24 7:00,January,2024,Q1,Morning,organic cotton apparel,ethical fashion brands,eco-friendly clothing for hikers,United Kingdom,YouTube,Product page,Laptop,5273,54,2308,8810,2.22,10.59,771,10,20.07,1.97,95.04,44.37,13.44,330,561,62.54,47.46,Category Page,45.25,6.6,2903,62.12,2882.92,5.4,4,224.49,0.5,138,948,1,11.51,346
1/12/24 8:00,January,2024,Q1,Morning,organic cotton apparel,eco-friendly sportswear,sustainable fashion for athletes,Germany,Facebook,Video,Desktop,4740,24,367,10084,7.48,9.45,130,20,33.79,2.93,92.14,8.23,7.66,351,283,58,40.03,Product Page,85.95,0.95,3352,60.05,8719.73,8.98,2.86,708.26,0.32,423,4484,6,67.53,927
1/12/24 9:00,January,2024,Q1,Morning,sustainable outdoor gear,athleisure for eco-conscious consumers,biodegradable outdoor clothing,United Kingdom,Twitter,Shorts,Tablet,9089,86,2168,2238,6.68,26.56,292,76,40.25,4.65,86.53,8.22,10.1,222,316,56.79,46.82,Category Page,83,1.42,3868,68.16,2574.32,6.74,2.98,763.07,0.43,109,4029,16,33.37,299
1/12/24 10:00,January,2024,Q1,Morning,organic cotton apparel,sustainable activewear,eco-friendly clothing for hikers,United States,Pinterest,Video,Laptop,2822,12,1227,30311,4.35,31.48,539,68,64.89,6.47,76.16,37.63,12.2,239,30,74.92,42.52,Homepage,14.36,8.46,1731,64.65,5301.73,6.83,2.06,842.98,0.6,183,1144,13,28.96,305
1/12/24 11:00,January,2024,Q1,Morning,eco-friendly accessories,green fashion trends,biodegradable outdoor clothing,Canada,YouTube,Video,Tablet,6671,11,493,39507,8.53,6.24,262,57,29.46,5.58,60.11,14.45,7.18,71,113,71.56,29.26,Homepage,48.8,8.18,2721,76.48,5180.36,9.48,4.75,135.39,0.92,231,2950,18,48.29,112
1/12/24 12:00,January,2024,Q1,Afternoon,organic cotton apparel,ethical fashion brands,sustainable fashion for athletes,United Kingdom,TikTok,Product page,Desktop,7348,26,1309,9145,0.71,9.01,437,51,43.68,2.13,74.29,11.76,0.9,431,102,65.97,36.13,Blog Post,50.19,3.49,2852,51.03,1813.1,3.56,1.79,324.77,0.52,176,4428,12,62.37,1430
1/12/24 13:00,January,2024,Q1,Afternoon,recycled fabric dresses,ethical fashion brands,sustainable fashion for athletes,United Kingdom,Twitter,Shorts,Mobile,3277,6,1758,33930,1.54,48.04,99,43,11.14,2.26,61.97,46.75,13.97,86,431,76.43,12.91,Category Page,17.19,3.04,4851,59.12,338.95,9.12,3.09,867.89,0.15,215,518,2,67.75,175
1/12/24 14:00,January,2024,Q1,Afternoon,recycled fabric dresses,sustainable activewear,best organic cotton t-shirts in the US,Australia,YouTube,Video,Desktop,7395,49,1879,40267,9.74,34.91,286,86,71.82,3.68,86.81,19.87,12.21,96,485,63.68,11.06,Category Page,48.68,4.05,3042,66.61,4674.01,8.37,3.81,404.11,0.93,129,560,19,46.77,747
1/12/24 15:00,January,2024,Q1,Afternoon,sustainable outdoor gear,eco-friendly sportswear,carbon-neutral activewear,United States,Facebook,Blog post,Tablet,6497,49,666,24329,2.05,12.82,209,54,65.56,1.53,93.65,27.29,8.43,379,51,65.71,28.09,Blog Post,63.34,6.02,4652,71.54,9081.67,2.95,1.89,596.66,0.99,13,735,14,60.46,832
1/12/24 16:00,January,2024,Q1,Afternoon,vegan leather handbags,eco-friendly sportswear,sustainable fashion for athletes,Germany,TikTok,Blog post,Desktop,7700,5,2546,13018,8.74,30.95,123,88,52.47,2.88,66.03,34.19,6.53,265,568,42.06,10.44,Homepage,21.42,9.1,2158,54.93,7676.81,5.3,2.53,359.93,0.2,113,93,12,65.17,895
1/12/24 17:00,January,2024,Q1,Afternoon,eco-friendly accessories,sustainable activewear,best organic cotton t-shirts in the US,United Kingdom,YouTube,Infographic,Tablet,8276,2,1630,35307,4.58,2.47,822,56,49.95,7.5,97.31,9.5,7.44,377,206,51.39,10.76,Homepage,88.04,0.54,1131,85.06,5079.79,7.5,2.84,974.95,0.22,29,1277,19,14.61,228
1/12/24 18:00,January,2024,Q1,Evening,recycled fabric dresses,eco-friendly hiking gear,best organic cotton t-shirts in the US,United Kingdom,Snapchat,Infographic,Tablet,6718,51,2247,3013,5.02,2.82,713,64,44.82,7.05,89.57,-9.7,13.42,204,489,69.52,15.68,Blog Post,36.85,5.92,4491,70.69,9286.12,4.78,4.54,461.44,0.58,129,3562,13,33.12,654
